Priority,Start_ISO,Is_Weekend,Duration_Min,Priority_Level,Component_Type,Pseudo_Description
Minor,2025-08-01T23:04:00,False,5.233,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_4> | <test_4> on <component_name_1> Database <component_name_1>
Critical,2025-08-01T23:03:00,False,16.167,3,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_39> [TEST]=<test_10> | <test_10> {<component_name_39>}
Critical,2025-08-01T23:03:00,False,16.167,3,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_30> [TEST]=<test_10> | <test_10> {<component_name_30>}
Minor,2025-08-01T23:02:00,False,5.367,1,resource,[TYPE]=<component_8> [NAME]=<component_name_24> [TEST]=<test_28> | <test_28> {<component_name_24>}
Minor,2025-08-01T23:02:00,False,5.383,1,resource,[TYPE]=<component_8> [NAME]=<component_name_25> [TEST]=<test_28> | <test_28> {<component_name_25>}
Minor,2025-08-01T23:02:00,False,3.867,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_59> | <test_59> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T23:02:00,False,1.333,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_1> | <test_1> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T23:02:00,False,1.333,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_34> | <test_34> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T23:01:00,False,3.917,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_37> | <test_37> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T23:01:00,False,5.033,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_770> | <test_770> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T23:01:00,False,312.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_1> | <test_1> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T23:00:00,False,34.817,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_61> | <test_61> on <component_name_1> Database on Cloud <component_name_1>
Minor,2025-08-01T22:59:00,False,9.75,1,host,[TYPE]=<component_1> [NAME]=<component_name_18> [TEST]=<test_18> | <test_18> on <component_name_18>
Major,2025-08-01T22:59:00,False,59.533,2,host,[TYPE]=<component_1> [NAME]=<component_name_3> [TEST]=<test_3> | <test_3> drive of <component_name_3>
Minor,2025-08-01T22:59:00,False,49.517,1,host,[TYPE]=<component_1> [NAME]=<component_name_3> [TEST]=<test_19> | <test_19> drive of <component_name_3>
Minor,2025-08-01T22:59:00,False,3.6,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_5> | Elapsed time of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:58:00,False,0.333,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_4> | <test_4> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:58:00,False,45.167,1,fcp port,[TYPE]=<component_12> [NAME]=<component_name_41> [TEST]=<test_600> | <test_600> in the FCP {<component_name_41>}
Minor,2025-08-01T22:58:00,False,45.167,1,fcp port,[TYPE]=<component_12> [NAME]=<component_name_42> [TEST]=<test_600> | <test_600> in the FCP {<component_name_42>}
Minor,2025-08-01T22:58:00,False,26.067,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_63> | <test_63> on <component_name_1> Cluster <component_name_1>
Minor,2025-08-01T22:58:00,False,5.017,1,sap hana database,[TYPE]=<component_6> [NAME]=<component_name_16> [TEST]=<test_15> | <test_15> on <component_6> <component_name_16>
Minor,2025-08-01T22:58:00,False,24.1,1,sap hana database,[TYPE]=<component_6> [NAME]=<component_name_16> [TEST]=<test_17> | <test_17> on <component_6> <component_name_16>
Minor,2025-08-01T22:58:00,False,4.6,1,iis app pool,[TYPE]=<component_11> [NAME]=<component_name_1315> [TEST]=<test_55> | <test_55> {<component_name_1315>}
Minor,2025-08-01T22:58:00,False,4.633,1,iis app pool,[TYPE]=<component_11> [NAME]=<component_name_1314> [TEST]=<test_55> | <test_55> {<component_name_1314>}
Minor,2025-08-01T22:58:00,False,25.383,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1316> [TEST]=<test_55> | <test_55> {<component_name_1316>}
Minor,2025-08-01T22:57:00,False,15.833,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_22> | There are many waiting containers in pod <component_name_4> of namespace javaic on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T22:57:00,False,10.467,1,resource,[TYPE]=<component_8> [NAME]=<component_name_24> [TEST]=<test_28> | <test_28> {<component_name_24>}
Minor,2025-08-01T22:57:00,False,10.517,1,resource,[TYPE]=<component_8> [NAME]=<component_name_25> [TEST]=<test_28> | <test_28> {<component_name_25>}
Major,2025-08-01T22:57:00,False,16.817,2,resource,[TYPE]=<component_8> [NAME]=<component_name_1308> [TEST]=<test_30> | <test_30> {<component_name_1308>}
Critical,2025-08-01T22:57:00,False,5.15,3,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_44> | <test_44> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T22:57:00,False,5.167,1,aws cloud,[TYPE]=<component_9> [NAME]=<component_name_22> [TEST]=<test_25> | <test_25> from <component_9> <component_name_22>
Minor,2025-08-01T22:57:00,False,3.5,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_59> | <test_59> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:57:00,False,3.533,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_37> | <test_37> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:56:00,False,1.667,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_1> | <test_1> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:56:00,False,1.667,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_34> | <test_34> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:55:00,False,10.3,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1317> [TEST]=<test_23> | <test_23> {<component_name_1317>}
Minor,2025-08-01T22:55:00,False,10.3,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1310> [TEST]=<test_23> | <test_23> {<component_name_1310>}
Minor,2025-08-01T22:55:00,False,10.3,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1306> [TEST]=<test_23> | <test_23> {<component_name_1306>}
Minor,2025-08-01T22:55:00,False,10.3,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1305> [TEST]=<test_23> | <test_23> {<component_name_1305>}
Minor,2025-08-01T22:55:00,False,24.517,1,resource,[TYPE]=<component_8> [NAME]=<component_name_24> [TEST]=<test_28> | <test_28> {<component_name_24>}
Minor,2025-08-01T22:55:00,False,10.3,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1311> [TEST]=<test_23> | <test_23> {<component_name_1311>}
Minor,2025-08-01T22:55:00,False,24.55,1,resource,[TYPE]=<component_8> [NAME]=<component_name_25> [TEST]=<test_28> | <test_28> {<component_name_25>}
Minor,2025-08-01T22:55:00,False,10.367,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1307> [TEST]=<test_23> | <test_23> {<component_name_1307>}
Critical,2025-08-01T22:54:00,False,5.133,3,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_64> | <test_64> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T22:54:00,False,19.167,1,host,[TYPE]=<component_1> [NAME]=<component_name_19> [TEST]=<test_21> | <test_21> on <component_name_19>
Minor,2025-08-01T22:53:00,False,0.417,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_4> | <test_4> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:52:00,False,5.117,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1316> [TEST]=<test_55> | <test_55> {<component_name_1316>}
Minor,2025-08-01T22:52:00,False,2.833,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_59> | <test_59> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:52:00,False,2.85,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_37> | <test_37> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:51:00,False,2.35,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_34> | <test_34> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:51:00,False,4.85,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_5> | Elapsed time of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:51:00,False,2.35,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_1> | <test_1> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:51:00,False,14.983,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_770> | <test_770> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:51:00,False,4.867,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_49> | CPU usage of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:51:00,False,15.733,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_57> | <test_57> on <component_name_1> Database on Cloud <component_name_1>
Minor,2025-08-01T22:51:00,False,15.733,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_56> | <test_56> on <component_name_1> Database on Cloud <component_name_1>
Minor,2025-08-01T22:50:00,False,38.467,1,host,[TYPE]=<component_1> [NAME]=<component_name_3> [TEST]=<test_40> | <test_40> drive of <component_name_3>
Minor,2025-08-01T22:49:00,False,5.267,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_57> | <test_57> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:49:00,False,5.3,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_56> | <test_56> on <component_name_1> Database <component_name_1>
Critical,2025-08-01T22:49:00,False,312.0,3,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_17> [TEST]=<test_10> | <test_10> {<component_name_17>}
Critical,2025-08-01T22:49:00,False,62.0,3,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_31> [TEST]=<test_10> | <test_10> {<component_name_31>}
Critical,2025-08-01T22:49:00,False,109.0,3,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_44> [TEST]=<test_10> | <test_10> {<component_name_44>}
Major,2025-08-01T22:49:00,False,853.0,2,host,[TYPE]=<component_1> [NAME]=<component_name_45> [TEST]=<test_18> | <test_18> on <component_name_45>
Minor,2025-08-01T22:49:00,False,19.15,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_42> | <test_42> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:49:00,False,63.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_7> | There are many waiting containers in pod <component_name_4> of namespace amazon-guardduty on <component_name_4> Cluster <component_name_4>
Major,2025-08-01T22:49:00,False,57.183,2,host,[TYPE]=<component_1> [NAME]=<component_name_46> [TEST]=<test_18> | <test_18> on <component_name_46>
Critical,2025-08-01T22:49:00,False,10.017,3,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_65> | <test_65> on <component_name_1> Database <component_name_1>
Critical,2025-08-01T22:49:00,False,10.017,3,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_66> | <test_66> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:48:00,False,14.533,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_6> | There are many waiting containers in pod <component_name_4> of namespace javaic on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T22:48:00,False,1.083,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_4> | <test_4> on <component_name_1> Database <component_name_1>
Critical,2025-08-01T22:47:00,False,3.333,3,external web,[TYPE]=<component_5> [NAME]=<component_name_23> [TEST]=<test_UNK> | TCP connection failed when accessing the web page <component_name_23>-Portal. This is affecting <component_5> <component_name_23>
Critical,2025-08-01T22:47:00,False,3.383,3,external web,[TYPE]=<component_5> [NAME]=<component_name_23> [TEST]=<test_UNK> | The web page <component_name_23>-Portal is not available for external access. This is affecting <component_5> <component_name_23>
Minor,2025-08-01T22:47:00,False,2.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_59> | <test_59> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:47:00,False,2.067,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_37> | <test_37> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:47:00,False,9.6,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_5> | Elapsed time of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:47:00,False,9.6,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_49> | CPU usage of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Critical,2025-08-01T22:47:00,False,32.033,3,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_44> [TEST]=<test_16> | <test_16> {<component_name_44>}
Critical,2025-08-01T22:47:00,False,15.867,3,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_30> [TEST]=<test_16> | <test_16> {<component_name_30>}
Critical,2025-08-01T22:47:00,False,32.033,3,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_17> [TEST]=<test_16> | <test_16> {<component_name_17>}
Critical,2025-08-01T22:47:00,False,32.033,3,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_31> [TEST]=<test_16> | <test_16> {<component_name_31>}
Critical,2025-08-01T22:47:00,False,32.033,3,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_39> [TEST]=<test_16> | <test_16> {<component_name_39>}
Critical,2025-08-01T22:47:00,False,32.033,3,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_37> [TEST]=<test_16> | <test_16> {<component_name_37>}
Critical,2025-08-01T22:47:00,False,4.167,3,external web,[TYPE]=<component_5> [NAME]=<component_name_15> [TEST]=<test_UNK> | TCP connection failed when accessing the web page HomePage. This is affecting <component_5> <component_name_15>
Minor,2025-08-01T22:46:00,False,2.25,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_1> | <test_1> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:46:00,False,2.25,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_34> | <test_34> on <component_name_1> Database <component_name_1>
Major,2025-08-01T22:46:00,False,15.05,2,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_47> [TEST]=<test_10> | <test_10> {<component_name_47>}
Major,2025-08-01T22:46:00,False,15.05,2,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_48> [TEST]=<test_10> | <test_10> {<component_name_48>}
Major,2025-08-01T22:46:00,False,15.05,2,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_49> [TEST]=<test_10> | <test_10> {<component_name_49>}
Major,2025-08-01T22:46:00,False,15.05,2,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_50> [TEST]=<test_10> | <test_10> {<component_name_50>}
Major,2025-08-01T22:46:00,False,95.0,2,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_51> [TEST]=<test_10> | <test_10> {<component_name_51>}
Major,2025-08-01T22:46:00,False,15.05,2,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_52> [TEST]=<test_10> | <test_10> {<component_name_52>}
Major,2025-08-01T22:46:00,False,14.967,2,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_53> [TEST]=<test_10> | <test_10> {<component_name_53>}
Minor,2025-08-01T22:45:00,False,0.417,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_56> | <test_56> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:45:00,False,0.417,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_57> | <test_57> on <component_name_1> Database <component_name_1>
Major,2025-08-01T22:44:00,False,4.767,2,host,[TYPE]=<component_1> [NAME]=<component_name_19> [TEST]=<test_67> | <test_67> on <component_name_19>
Minor,2025-08-01T22:44:00,False,5.517,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_41> | <test_41> on <component_name_1> Database <component_name_1>
Major,2025-08-01T22:44:00,False,9.533,2,host,[TYPE]=<component_1> [NAME]=<component_name_19> [TEST]=<test_21> | <test_21> on <component_name_19>
Minor,2025-08-01T22:44:00,False,3.933,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_5> | Elapsed time of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:44:00,False,4.533,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_14> | <test_14> on <component_name_4> Cluster <component_name_4>
Major,2025-08-01T22:43:00,False,4.95,2,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_68> | <test_68> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:43:00,False,10.133,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_22> | There are many waiting containers in pod <component_name_4> of namespace javaic on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T22:43:00,False,1.767,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_4> | <test_4> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:42:00,False,2.333,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_1> | <test_1> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T22:42:00,False,2.333,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_59> | <test_59> on <component_name_1> Database <component_name_1>
